v,x_minus,x_plus
0.5611769616026712,-1.6382805494055945,0.853553280649179
0.5624540901502505,-1.645455650112771,0.8545631832689107
0.5637312186978298,-1.6526688388361566,0.8555687684871112
0.565008347245409,-1.6599204606796196,0.8565700429651728
0.5662854757929884,-1.667210864780353,0.8575670133993226
0.5675626043405677,-1.6745404043685568,0.8585596865202674
0.568839732888147,-1.681909436828189,0.8595480690928389
0.5701168614357263,-1.689318323758794,0.8605321679156416
0.5713939899833056,-1.6967674310384393,0.8615119898207007
0.5726711185308849,-1.7042571288877726,0.8624875416731107
0.5739482470784641,-1.7117877919352398,0.8634588303706863
0.5752253756260435,-1.7193597992834762,0.8644258628436131
0.5765025041736228,-1.726973534576891,0.8653886460541005
0.577779632721202,-1.7346293860704878,0.866347186996035
0.5790567612687814,-1.7423277466999336,0.8673014926946349
0.5803338898163607,-1.7500690141529032,0.8682515702061063
0.58161101836394,-1.7578535909417343,0.8691974266172995
0.5828881469115192,-1.7656818844774145,0.870139069045368
0.5841652754590986,-1.7735543071449333,0.8710765046374269
0.5854424040066779,-1.7814712763800205,0.8720097405702141
0.5867195325542571,-1.7894332147473146,0.8729387840497508
0.5879966611018365,-1.7974405500199804,0.873863642311006
0.5892737896494158,-1.8054937152608088,0.8747843226175586
0.5905509181969951,-1.8135931489048402,0.8757008322612643
0.5918280467445743,-1.821739294843532,0.8766131785619202
0.5931051752921537,-1.8299326025105171,0.8775213688669347
0.594382303839733,-1.8381735269689734,0.8784254105509939
0.5956594323873122,-1.8464625290006569,0.8793253110157339
0.5969365609348916,-1.8548000751966234,0.8802210776894104
0.5982136894824709,-1.8631866380496775,0.8811127180265721
0.5994908180300502,-1.871622696048593,0.8820002395077348
0.6007679465776294,-1.8801087337741407,0.882883649639055
0.6020450751252088,-1.8886452419969653,0.8837629559520086
0.6033222036727881,-1.8972327177773474,0.8846381660030664
0.6045993322203673,-1.9058716645669047,0.8855092873733739
0.6058764607679467,-1.9145625923122698,0.8863763276684318
0.607153589315526,-1.923306017560782,0.8872392945177761
0.6084307178631052,-1.9321024635682549,0.8880981955746629
0.6097078464106845,-1.9409524604088588,0.8889530385157508
0.6109849749582639,-1.9498565450871608,0.8898038310407868
0.6122621035058432,-1.9588152616523842,0.890650580872293
0.6135392320534224,-1.96782916131493,0.8914932957552549
0.6148163606010018,-1.9768988025652208,0.8923319834568103
0.6160934891485811,-1.9860247512949067,0.8931666517659401
0.6173706176961603,-1.9952075809205072,0.8939973084931601
0.6186477462437396,-2.0044478725095356,0.8948239614702146
0.619924874791319,-2.0137462149091565,0.8956466185497709
0.6212020033388983,-2.02310320487746,0.8964652876051155
0.6224791318864775,-2.0325194472173864,0.8972799765298511
0.6237562604340569,-2.0419955549133895,0.8980906932375958
0.6250333889816362,-2.0515321492708796,0.8988974456616826
0.6263105175292154,-2.0611298600585375,0.8997002417548611
0.6275876460767947,-2.070789325653551,0.9004990894890005
0.6288647746243741,-2.080511193189843,0.9012939968547937
0.6301419031719533,-2.090296118709384,0.902084971861462
0.6314190317195326,-2.10014476731664,0.9028720225364638
0.632696160267112,-2.1100578133362404,0.903655156925201
0.6339732888146913,-2.1200359404739553,0.9044343830907298
0.6352504173622705,-2.130079841981043,0.9052097091134714
0.6365275459098498,-2.140190220822075,0.9059811430909246
0.6378046744574292,-2.1503677898462956,0.9067486931373795
0.6390818030050084,-2.160613271962632,0.9075123673836328
0.6403589315525877,-2.1709274003184267,0.9082721739767047
0.641636060100167,-2.1813109184819908,0.9090281210795562
0.6429131886477464,-2.1917645806290778,0.9097802168708097
0.6441903171953256,-2.202289151733366,0.9105284695444683
0.6454674457429049,-2.21288540776107,0.9112728873096397
0.6467445742904843,-2.2235541358697577,0.9120134783902587
0.6480217028380635,-2.234296134611504,0.9127502510248127
0.6492988313856428,-2.245112214140485,0.9134832134660682
0.6505759599332221,-2.2560031964251164,0.9142123739807986
0.6518530884808014,-2.2669699154648644,0.9149377408495133
0.6531302170283807,-2.2780132175118513,0.9156593223661894
0.65440734557596,-2.2891339612973627,0.916377126838002
0.6556844741235394,-2.300333018263402,0.9170911625850598
0.6569616026711186,-2.3116112727994187,0.9178014379401389
0.6582387312186979,-2.3229696224843432,0.9185079612484193
0.6595158597662772,-2.334408978334057,0.919210740867223
0.6607929883138565,-2.3459302650544727,0.9199097851657531
0.6620701168614358,-2.3575344213003344,0.9206051025248347
0.6633472454090151,-2.3692223999399173,0.921296701336657
0.6646243739565945,-2.380995168325775,0.921984590004516
0.6659015025041737,-2.39285370857169,0.9226687769425609
0.667178631051753,-2.404799017836007,0.9233492705755393
0.6684557595993323,-2.416832108611511,0.9240260793385454
0.6697328881469116,-2.4289540090220254,0.9246992116767696
0.6710100166944909,-2.4411657631259325,0.9253686760452484
0.6722871452420702,-2.4534684312267734,0.9260344809086173
0.6735642737896496,-2.465863090191147,0.9266966347408638
